url,Property ID,Locality name,Postal code,Subtype of property,Open Fire,Price,Construction year,Building condition,Outdoor parking spaces,Living area,Kitchen type,Bedrooms,Bathrooms,Terrace surface,Elevator,Energy class,Heating type,Double glazing,Flood zone type,Tenement building,Furnished,Surface of the plot,Garden surface,Number of frontages,Swimming pool,Accessible for disabled people,Covered parking spaces,Shower rooms
https://www.immoweb.be/en/classified/house/for-sale/aarschot/3200/11115652,11115652,aarschot,3200,house,0.0,"429,000",2022,Asnew,3,274,USAhyperequipped,4,2,,No,Notspecified,,Yes,Possiblefloodzone,No,No,406,,3,,Yes,1,
https://www.immoweb.be/en/classified/mansion/for-sale/oostkamp/8020/11115651,11115651,oostkamp,8020,mansion,0.0,"595,000",1945,Good,4,375,USAhyperequipped,6,1,,No,D,Fueloil,Yes,Nonfloodzone,No,No,453,,4,No,,1,
https://www.immoweb.be/en/classified/house/for-sale/geraardsbergen/9500/11115650,11115650,geraardsbergen,9500,house,0.0,"265,000",,Good,2,,,5,2,12,,D,Gas,Yes,,No,,354,60,3,,,1,2
https://www.immoweb.be/en/classified/house/for-sale/idegem/9506/11115649,11115649,idegem,9506,house,0.0,"265,000",,Good,2,,,5,2,12,,D,Gas,Yes,,No,,354,60,3,,,1,2
https://www.immoweb.be/en/classified/flat-studio/for-sale/de-haan/8420/11098196,11098196,de-haan,8420,flat-studio,0.0,"74,000",1974,Good,,22,,1,1,,Yes,F,Electric,Yes,Nonfloodzone,No,,,,,,No,,
https://www.immoweb.be/en/classified/apartment/for-sale/mons/7000/10927388,10927388,mons,7000,apartment,0.0,"95,000",1969,Tobedoneup,,59,,1,1,,,C,,,,No,,,,2,,,,1
https://www.immoweb.be/en/classified/flat-studio/for-sale/bredene/8450/11064714,11064714,bredene,8450,flat-studio,0.0,"98,000",2000,Good,,25,,,1,,Yes,C,Electric,Yes,Nonfloodzone,No,,,,,Yes,No,,
https://www.immoweb.be/en/classified/flat-studio/for-sale/nivelles/1400/10974678,10974678,nivelles,1400,flat-studio,0.0,"99,000",1977,Good,,19,,1,1,,No,C,Gas,Yes,Nonfloodzone,No,Yes,,,,No,No,,1
https://www.immoweb.be/en/classified/flat-studio/for-sale/vilvoorde/1800/10919453,10919453,vilvoorde,1800,flat-studio,0.0,"99,000",,Tobedoneup,,32,Semiequipped,1,1,,,C,Gas,Yes,Nonfloodzone,No,,,,2,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/barvaux/6940/11082895,11082895,barvaux,6940,apartment,0.0,"99,000",1979,Good,,54,,3,,,,E,Electric,Yes,,No,,,,,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/hoboken/2660/10998233,10998233,hoboken,2660,apartment,0.0,,1946,Good,,53,,1,1,,,B,,,,No,,,,2,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/de-haan/8420/11098197,11098197,de-haan,8420,apartment,0.0,"109,000",1974,Good,,47,,2,1,,Yes,F,Electric,Yes,Nonfloodzone,No,,,,,,No,,
https://www.immoweb.be/en/classified/flat-studio/for-sale/antwerpen-2018/2018/11098636,11098636,antwerpen-2018,2018,flat-studio,0.0,"110,000",1966,,,37,,1,1,,Yes,B,,,Nonfloodzone,No,,,,,,,,
https://www.immoweb.be/en/classified/ground-floor/for-sale/roeselare/8800/11016781,11016781,roeselare,8800,ground-floor,0.0,"110,000",2003,Good,,61,,1,1,,,E,Electric,Yes,Nonfloodzone,No,,,,,,,,
https://www.immoweb.be/en/classified/flat-studio/for-sale/liege/4000/10690714,10690714,liege,4000,flat-studio,0.0,"119,000",,Good,,32,,,,,,G,Gas,,,No,,,,2,,,,1
https://www.immoweb.be/en/classified/apartment/for-sale/antwerp/2000/11091837,11091837,antwerp,2000,apartment,0.0,"129,000",,Asnew,,18,Hyperequipped,1,1,,Yes,A,,Yes,Nonfloodzone,No,Yes,,,2,,Yes,,
https://www.immoweb.be/en/classified/apartment/for-sale/gistel/8470/10961799,10961799,gistel,8470,apartment,0.0,"132,500",,Good,,42,,1,1,,No,F,Fueloil,Yes,Nonfloodzone,No,,,,3,,No,,
https://www.immoweb.be/en/classified/flat-studio/for-sale/braine-lalleud/1420/11084752,11084752,braine-lalleud,1420,flat-studio,0.0,"135,000",1998,Good,,34,Semiequipped,,1,,Yes,D,Electric,Yes,Nonfloodzone,No,No,,,2,No,Yes,,
https://www.immoweb.be/en/classified/duplex/for-sale/la-louviere/7100/10909551,10909551,la-louviere,7100,duplex,0.0,"139,000",1994,Asnew,,142,USAsemiequipped,3,1,,Yes,B,Gas,Yes,Nonfloodzone,No,No,,,3,,Yes,,
https://www.immoweb.be/en/classified/flat-studio/for-sale/bruxelles/1020/10734986,10734986,bruxelles,1020,flat-studio,0.0,"140,000",,Good,,45,,,1,3,Yes,E,,Yes,,No,No,,,2,,No,,
https://www.immoweb.be/en/classified/apartment/for-sale/hotton/6990/11075330,11075330,hotton,6990,apartment,0.0,"144,000",2018,Asnew,1,51,Installed,1,1,5,,B,,Yes,Nonfloodzone,No,No,,,2,,,,1
https://www.immoweb.be/en/classified/apartment/for-sale/la-louviere/7100/10916630,10916630,la-louviere,7100,apartment,0.0,"145,000",,Tobedoneup,1,82,Installed,2,1,,,B,Gas,Yes,,No,No,,,4,,,1,
https://www.immoweb.be/en/classified/apartment/for-sale/ieper/8900/11097714,11097714,ieper,8900,apartment,0.0,"145,000",,Good,,138,,3,1,16,Yes,C,Gas,Yes,,No,,,,,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/montignies-sur-sambre/6061/10566091,10566091,montignies-sur-sambre,6061,apartment,0.0,"149,000",2013,Good,,80,Installed,2,1,,,E,Gas,Yes,,No,,,,,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/zwevegem/8550/10879709,10879709,zwevegem,8550,apartment,0.0,"149,000",1975,Good,,89,,2,,,,C,,Yes,Nonfloodzone,No,,,,,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/zottegem/9620/10898527,10898527,zottegem,9620,apartment,1.0,"149,000",,Good,,70,,2,1,1,Yes,E,Gas,Yes,,No,,,,,,,1,
https://www.immoweb.be/en/classified/apartment/for-sale/blankenberge/8370/11049544,11049544,blankenberge,8370,apartment,0.0,"150,000",,Good,,61,,2,1,2,,D,Gas,Yes,Nonfloodzone,No,,,,,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/la-louviere/7100/11090629,11090629,la-louviere,7100,apartment,0.0,"159,000",,Good,,86,Hyperequipped,2,,1,Yes,E,,Yes,Nonfloodzone,No,,,,,No,Yes,1,1
https://www.immoweb.be/en/classified/apartment/for-sale/tienen/3300/11064006,11064006,tienen,3300,apartment,0.0,"165,000",,Good,,76,Installed,2,1,,No,B,Gas,Yes,Nonfloodzone,No,No,,,2,,No,,
https://www.immoweb.be/en/classified/apartment/for-sale/tienen/3300/10991029,10991029,tienen,3300,apartment,0.0,"165,000",1971,Good,,74,,2,1,26,Yes,C,Gas,Yes,,No,,,,,,No,,
https://www.immoweb.be/en/classified/apartment/for-sale/courcelles/6180/10958389,10958389,courcelles,6180,apartment,0.0,"165,000",,Asnew,2,114,Installed,2,1,,,E,Fueloil,Yes,,No,No,,100,4,,,1,1
https://www.immoweb.be/en/classified/duplex/for-sale/mons/7000/10979192,10979192,mons,7000,duplex,0.0,"165,000",,Torenovate,,230,Semiequipped,3,1,,,F,Gas,Yes,,No,No,,,2,,,,1
https://www.immoweb.be/en/classified/house/for-sale/ninove/9400/11115646,11115646,ninove,9400,house,0.0,"525,000",1995,Asnew,,206,USAhyperequipped,4,1,,,C,Gas,,Nonfloodzone,No,No,694,,4,,Yes,1,
https://www.immoweb.be/en/classified/house/for-sale/herstal/4040/11115643,11115643,herstal,4040,house,0.0,"175,000",,Good,,101,Semiequipped,3,1,26,No,E,Gas,Yes,Nonfloodzone,No,No,77,,3,No,No,,1
https://www.immoweb.be/en/classified/house/for-sale/saint-nicolas/4420/11115642,11115642,saint-nicolas,4420,house,0.0,"169,000",,Justrenovated,,85,Installed,2,1,60,No,E,Gas,Yes,Nonfloodzone,No,No,262,,4,No,No,,1
https://www.immoweb.be/en/classified/house/for-sale/beyne-heusay/4610/11115639,11115639,beyne-heusay,4610,house,0.0,"169,000",1918,Good,,70,Installed,2,1,9,No,E,Gas,Yes,Nonfloodzone,No,No,90,,2,No,No,,1
https://www.immoweb.be/en/classified/house/for-sale/la%20louvi%C3%A8re/7100/11115636,11115636,la%20louvi%C3%A8re,7100,house,0.0,"135,000",,Torenovate,,110,,3,1,40,No,E,Fueloil,Yes,,No,No,,105,2,,No,,1
https://www.immoweb.be/en/classified/mixed-use-building/for-sale/anderlecht/1070/11115629,11115629,anderlecht,1070,mixed-use-building,0.0,"595,000",1947,Torenovate,,600,,5,3,,No,G,Gas,Yes,Nonfloodzone,Yes,No,568,,2,No,No,1,3
https://www.immoweb.be/en/classified/house/for-sale/charleroi%20monceau-sur-sambre/6031/11115628,11115628,charleroi%20monceau-sur-sambre,6031,house,0.0,"500,000",,Asnew,4,236,USAhyperequipped,5,2,,No,C,,Yes,,No,No,,,4,Yes,,2,2
https://www.immoweb.be/en/classified/house/for-sale/uccle/1180/11115618,11115618,uccle,1180,house,0.0,"1,099,000",1933,Good,,326,Installed,5,4,7,No,E,Gas,Yes,,No,No,,29,2,No,No,1,3
https://www.immoweb.be/en/classified/apartment-block/for-sale/roux/6044/11115616,11115616,roux,6044,apartment-block,0.0,"335,000",,Good,,283,,6,3,,,E,Gas,,,Yes,No,930,660,4,,,1,
https://www.immoweb.be/en/classified/house/for-sale/rotselaar/3110/11115614,11115614,rotselaar,3110,house,0.0,"399,000",1957,Torenovate,,174,Semiequipped,3,1,,,F,Fueloil,,,No,No,2015,,4,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/sint-niklaas/9100/11115611,11115611,sint-niklaas,9100,apartment,0.0,"149,000",,Good,,84,,2,1,,Yes,B,,Yes,Nonfloodzone,No,,,,,,,,
https://www.immoweb.be/en/classified/house/for-sale/tremelo/3120/11115607,11115607,tremelo,3120,house,0.0,"449,000",1975,,5,237,Installed,4,2,,,F,Electric,Yes,Nonfloodzone,No,No,3382,,4,,Yes,2,
https://www.immoweb.be/en/classified/house/for-sale/nijlen/2560/11115606,11115606,nijlen,2560,house,0.0,"295,000",1976,,4,217,,3,1,,,Notspecified,Gas,Yes,Nonfloodzone,No,,877,,4,,,1,
https://www.immoweb.be/en/classified/house/for-sale/begijnendijk/3130/11115605,11115605,begijnendijk,3130,house,0.0,"505,000",1993,Asnew,6,244,,4,2,,,C,,Yes,Nonfloodzone,No,No,1065,,4,,,1,
https://www.immoweb.be/en/classified/house/for-sale/herent/3020/11115604,11115604,herent,3020,house,0.0,"299,000",1952,,2,175,,3,1,,,D,Gas,Yes,,No,,662,662,3,,,1,
https://www.immoweb.be/en/classified/house/for-sale/tremelo/3120/11115603,11115603,tremelo,3120,house,0.0,"435,000",,Asnew,2,140,,2,1,,,B,Fueloil,Yes,Nonfloodzone,No,No,569,,4,,,,
https://www.immoweb.be/en/classified/house/for-sale/tremelo/3120/11115602,11115602,tremelo,3120,house,0.0,"430,000",1975,Good,6,202,,3,1,,,D,Fueloil,Yes,Nonfloodzone,No,No,1662,,4,,,2,
https://www.immoweb.be/en/classified/house/for-sale/beaumont%20leval-chaudeville/6500/11065124,11065124,beaumont%20leval-chaudeville,6500,house,0.0,"320,000",,Asnew,1,,,4,3,,,D,,Yes,Recognizedfloodzone,No,No,2000,10,3,,,1,3
https://www.immoweb.be/en/classified/house/for-sale/wanfercee-baulet/6224/11115600,11115600,wanfercee-baulet,6224,house,0.0,"169,999",1940,Good,,89,USAinstalled,2,1,30,No,G,Gas,,Nonfloodzone,No,No,258,258,2,No,No,,1
https://www.immoweb.be/en/classified/house/for-sale/chatelineau/6200/11115599,11115599,chatelineau,6200,house,0.0,"199,999",1940,Good,,166,Installed,5,1,,,C,Gas,Yes,Nonfloodzone,No,No,88,401,3,,,,1
https://www.immoweb.be/en/classified/house/for-sale/wangenies/6220/11115598,11115598,wangenies,6220,house,0.0,"99,999",1879,Good,,60,Installed,2,1,,No,D,Gas,Yes,Nonfloodzone,No,No,30,,2,No,No,,1
https://www.immoweb.be/en/classified/house/for-sale/wangenies/6220/11115597,11115597,wangenies,6220,house,0.0,"149,999",1940,Good,,100,Installed,3,1,,No,D,Gas,Yes,Nonfloodzone,No,No,63,,3,No,No,,1
https://www.immoweb.be/en/classified/mixed-use-building/for-sale/grace-hollogne/4460/11115595,11115595,grace-hollogne,4460,mixed-use-building,0.0,"165,000",,Good,,124,,1,1,,,F,Gas,Yes,Nonfloodzone,Yes,No,110,,3,,,,1
https://www.immoweb.be/en/classified/house/for-sale/haaltert%20denderhoutem/9450/11115593,11115593,haaltert%20denderhoutem,9450,house,0.0,"349,000",1986,Good,4,215,Installed,3,1,,No,F,Fueloil,Yes,Nonfloodzone,No,No,366,,3,No,No,2,1
https://www.immoweb.be/en/classified/house/for-sale/grimbergen/1850/11115588,11115588,grimbergen,1850,house,0.0,"460,000",1977,Torenovate,5,342,Installed,4,2,,No,D,Fueloil,Yes,Possiblefloodzone,No,No,903,,3,,No,1,1
https://www.immoweb.be/en/classified/mixed-use-building/for-sale/nandrin/4550/11115582,11115582,nandrin,4550,mixed-use-building,0.0,"285,000",1874,Good,,505,Installed,3,1,31,No,B,,Yes,Nonfloodzone,Yes,No,675,110,3,No,No,2,1
https://www.immoweb.be/en/classified/apartment/for-sale/la-louviere-maurage/7110/11069401,11069401,la-louviere-maurage,7110,apartment,0.0,"165,000",,Good,,170,Installed,3,1,,,C,Gas,Yes,,No,,,,2,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/brasschaat/2930/10880784,10880784,brasschaat,2930,apartment,0.0,"168,000",1919,Torenovate,,98,USAsemiequipped,2,1,,,E,Gas,Yes,Nonfloodzone,No,No,,,2,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/schaerbeek/1030/10948435,10948435,schaerbeek,1030,apartment,0.0,"170,000",,Torenovate,,80,USAinstalled,2,1,,,G,,Yes,,No,No,,,2,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/saint-josse-ten-noode/1210/11055479,11055479,saint-josse-ten-noode,1210,apartment,0.0,"170,000",1969,Tobedoneup,,57,,1,1,3,Yes,G,Gas,Yes,,No,No,,,4,No,No,,1
https://www.immoweb.be/en/classified/apartment/for-sale/montigny-le-tilleul/6110/11091799,11091799,montigny-le-tilleul,6110,apartment,0.0,"170,000",,Good,1,95,Installed,2,1,,Yes,B,Gas,,,No,No,,,2,,,,1
https://www.immoweb.be/en/classified/apartment/for-sale/oostende/8400/10773495,10773495,oostende,8400,apartment,0.0,"170,000",1970,Good,,74,,2,1,,Yes,C,Gas,Yes,,No,,,,,,No,,
https://www.immoweb.be/en/classified/apartment/for-sale/aywaille/4920/10965126,10965126,aywaille,4920,apartment,0.0,"173,000",2003,Good,,63,Installed,1,1,3,Yes,D,Electric,Yes,,No,No,,,2,No,Yes,,
https://www.immoweb.be/en/classified/service-flat/for-sale/tienen/3300/10184668,10184668,tienen,3300,service-flat,0.0,"175,000",2014,Good,,46,,1,1,,Yes,A++,Gas,Yes,Nonfloodzone,No,,,,,,No,,
https://www.immoweb.be/en/classified/apartment/for-sale/liege/4000/11020991,11020991,liege,4000,apartment,0.0,"175,000",,Good,,81,,1,1,5,Yes,F,Gas,Yes,,No,No,,,2,,Yes,,1
https://www.immoweb.be/en/classified/apartment/for-sale/mons-harmignies/7022/11064173,11064173,mons-harmignies,7022,apartment,0.0,"175,000",,Good,,78,Installed,2,1,,No,G,Electric,Yes,,No,No,,,2,No,No,,1
https://www.immoweb.be/en/classified/ground-floor/for-sale/oostende/8400/10319515,10319515,oostende,8400,ground-floor,0.0,"175,000",1980,Good,,68,,2,1,,,B,Gas,Yes,Nonfloodzone,No,,,,,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/middelkerke/8430/11083858,11083858,middelkerke,8430,apartment,0.0,"175,000",1956,Good,,52,,1,1,15,,C,Gas,Yes,Nonfloodzone,No,,,,,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/tubize/1480/10799480,10799480,tubize,1480,apartment,0.0,"179,000",1950,Good,,60,USAinstalled,1,1,,No,C,Gas,Yes,Nonfloodzone,No,No,,,2,No,No,,1
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2060/11083025,11083025,antwerpen,2060,apartment,0.0,"179,000",2016,Asnew,,71,,1,1,8,No,C,Gas,Yes,,No,,,,2,No,No,,
https://www.immoweb.be/en/classified/triplex/for-sale/malmedy/4960/11058310,11058310,malmedy,4960,triplex,0.0,"179,000",,Asnew,1,55,Installed,2,1,10,No,C,Electric,Yes,Nonfloodzone,No,Yes,,,2,No,No,,1
https://www.immoweb.be/en/classified/apartment/for-sale/koksijde/8670/11049813,11049813,koksijde,8670,apartment,0.0,"179,000",1978,Good,,,,1,1,,Yes,A++,Gas,Yes,Nonfloodzone,No,,,,,,No,,
https://www.immoweb.be/en/classified/apartment/for-sale/oostende/8400/11044198,11044198,oostende,8400,apartment,0.0,"179,500",1969,Good,,84,,2,1,,No,E,Gas,Yes,Nonfloodzone,No,,,21,,,No,,
https://www.immoweb.be/en/classified/apartment/for-sale/middelkerke/8434/10785457,10785457,middelkerke,8434,apartment,0.0,"180,000",1969,Good,,59,,2,1,4,,D,Fueloil,Yes,Nonfloodzone,No,,,,,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/tienen/3300/10997679,10997679,tienen,3300,apartment,0.0,"184,000",,Torenovate,1,88,,2,1,8,Yes,C,,,,No,No,,,2,,No,,
https://www.immoweb.be/en/classified/apartment/for-sale/schaarbeek/1030/10816788,10816788,schaarbeek,1030,apartment,0.0,"185,000",1930,Torenovate,,56,Semiequipped,1,,,,G,Gas,Yes,,No,,,6,2,,,,1
https://www.immoweb.be/en/classified/apartment/for-sale/oostende/8400/11044199,11044199,oostende,8400,apartment,0.0,"185,000",1962,Good,,72,,1,1,,No,D,Gas,Yes,Nonfloodzone,No,,,16,,,No,,
https://www.immoweb.be/en/classified/apartment/for-sale/deurne/2100/10905836,10905836,deurne,2100,apartment,0.0,"189,000",,Justrenovated,,72,Installed,1,1,4,No,C,Gas,Yes,Nonfloodzone,No,No,,,2,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/liege/4000/11060249,11060249,liege,4000,apartment,0.0,"189,000",,Tobedoneup,,100,Hyperequipped,3,1,9,Yes,F,Gas,Yes,Nonfloodzone,No,No,,,2,No,No,,1
https://www.immoweb.be/en/classified/ground-floor/for-sale/oostrozebeke/8780/11021694,11021694,oostrozebeke,8780,ground-floor,0.0,"189,000",2001,Good,,109,,2,1,,No,C,Gas,Yes,Nonfloodzone,No,,,,,,No,1,
https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/10994880,10994880,gent,9000,apartment,0.0,"189,000",,Good,,77,Semiequipped,2,1,17,Yes,B,,Yes,Nonfloodzone,No,,,,1,No,No,,1
https://www.immoweb.be/en/classified/apartment/for-sale/ecaussinnes/7190/11073308,11073308,ecaussinnes,7190,apartment,0.0,"190,000",,Asnew,,115,Installed,2,1,40,No,C,Electric,Yes,,No,No,,,,No,No,,
https://www.immoweb.be/en/classified/loft/for-sale/quievrain/7380/10901252,10901252,quievrain,7380,loft,0.0,"190,000",,Good,,403,Installed,4,2,,,G,Pellet,Yes,,No,,,,4,,,2,
https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/11060412,11060412,bruxelles,1000,apartment,0.0,"195,000",,Justrenovated,,40,Installed,1,,,,D,Gas,Yes,,No,,,,,,,,1
https://www.immoweb.be/en/classified/apartment/for-sale/durbuy/6940/11092251,11092251,durbuy,6940,apartment,0.0,"197,000",6940,,2,77,Installed,2,1,30,No,E,Electric,Yes,Nonfloodzone,No,No,,12,3,Yes,No,,1
https://www.immoweb.be/en/classified/apartment/for-sale/molenbeek-saint-jean/1080/11081959,11081959,molenbeek-saint-jean,1080,apartment,0.0,"199,000",1978,,,,,2,1,,,D,,,,No,,,,,,,,
https://www.immoweb.be/en/classified/house/for-sale/oupeye/4684/11115581,11115581,oupeye,4684,house,0.0,"174,000",1850,Good,,94,Installed,2,1,74,No,E,Gas,Yes,Nonfloodzone,No,No,193,44,2,No,No,,1
https://www.immoweb.be/en/classified/mixed-use-building/for-sale/uccle/1180/11115577,11115577,uccle,1180,mixed-use-building,0.0,"1,100,000",1920,Asnew,,443,Installed,,,,No,Notspecified,,Yes,Nonfloodzone,Yes,,267,,3,No,Yes,,
https://www.immoweb.be/en/classified/apartment-block/for-sale/bruxelles/1000/11115576,11115576,bruxelles,1000,apartment-block,0.0,"525,000",1910,Tobedoneup,,300,,,,,,Notspecified,Gas,Yes,,Yes,No,155,,2,,,,3
https://www.immoweb.be/en/classified/mixed-use-building/for-sale/saint-gilles/1060/11115575,11115575,saint-gilles,1060,mixed-use-building,0.0,"649,000",1930,Torenovate,,330,Notinstalled,8,5,25,,G,,Yes,Nonfloodzone,Yes,,20,25,2,,,,4
https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/11115574,11115574,uccle,1180,apartment,0.0,"285,000",,Tobedoneup,,80,Semiequipped,2,1,3,No,E,Gas,Yes,,No,No,,,,No,No,,
https://www.immoweb.be/en/classified/mixed-use-building/for-sale/ciney/5590/11115573,11115573,ciney,5590,mixed-use-building,0.0,"150,000",,Good,,235,,2,1,,No,C,,,Nonfloodzone,Yes,,170,,2,No,No,,
https://www.immoweb.be/en/classified/mixed-use-building/for-sale/dinant/5500/11115572,11115572,dinant,5500,mixed-use-building,0.0,"295,000",1930,,,330,Installed,4,1,,No,D,,Yes,Nonfloodzone,Yes,,135,,2,No,No,,
https://www.immoweb.be/en/classified/villa/for-sale/woluwe-saint-lambert/1200/11115567,11115567,woluwe-saint-lambert,1200,villa,0.0,"2,475,000",,Asnew,,366,,5,3,30,,D,,,,No,No,2243,,4,,,,
https://www.immoweb.be/en/classified/house/for-sale/ramillies/1367/11115564,11115564,ramillies,1367,house,0.0,"306,000",,,4,,Notinstalled,4,1,,,G,Fueloil,Yes,,No,,880,600,4,,,1,
https://www.immoweb.be/en/classified/villa/for-sale/monceau-sur-sambre/6031/11115563,11115563,monceau-sur-sambre,6031,villa,0.0,"435,000",2022,Asnew,4,165,Hyperequipped,4,1,,No,A++,,Yes,,No,No,1850,,4,,,,1
https://www.immoweb.be/en/classified/house/for-sale/heist-op-den-berg/2220/11115559,11115559,heist-op-den-berg,2220,house,0.0,"525,000",,Asnew,1,159,Hyperequipped,3,1,,,B,Gas,Yes,Nonfloodzone,No,No,518,,3,,,,
https://www.immoweb.be/en/classified/house/for-sale/rotselaar%20werchter/3118/11115556,11115556,rotselaar%20werchter,3118,house,0.0,"715,000",2012,Asnew,4,220,Hyperequipped,4,1,,No,A,,Yes,Nonfloodzone,No,No,988,,4,No,No,,
https://www.immoweb.be/en/classified/house/for-sale/antwerp/2020/11115555,11115555,antwerp,2020,house,0.0,"230,000",1930,Torenovate,,131,Installed,4,2,6,,D,Gas,Yes,Nonfloodzone,No,,62,,2,,,2,
https://www.immoweb.be/en/classified/apartment/for-sale/lummen/3560/11115552,11115552,lummen,3560,apartment,0.0,"263,000",1960,Justrenovated,3,167,Semiequipped,1,1,,,C,Gas,Yes,Nonfloodzone,No,,,,3,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/11115551,11115551,gent,9000,apartment,0.0,"395,000",1970,Good,,58,Installed,1,1,12,Yes,B,Gas,Yes,Nonfloodzone,No,No,,,2,No,No,,
https://www.immoweb.be/en/classified/house/for-sale/temse/9140/11115550,11115550,temse,9140,house,0.0,"295,000",1966,Torenovate,3,138,USAinstalled,3,1,30,,F,Electric,Yes,Nonfloodzone,No,No,672,500,4,,,1,1
https://www.immoweb.be/en/classified/house/for-sale/gent/9000/11115506,11115506,gent,9000,house,0.0,"836,000",,Asnew,,158,Hyperequipped,3,2,20,No,A,,Yes,Nonfloodzone,No,No,,,2,No,Yes,,
https://www.immoweb.be/en/classified/villa/for-sale/dilbeek/1700/11115488,11115488,dilbeek,1700,villa,1.0,"525,000",2001,Asnew,3,160,Hyperequipped,3,2,50,No,B,Gas,Yes,Nonfloodzone,No,No,500,250,4,No,No,1,1
https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/11115487,11115487,bruxelles,1000,apartment,0.0,"239,000",1973,Good,,85,Hyperequipped,3,1,15,Yes,A,Fueloil,Yes,Nonfloodzone,No,No,,,2,No,No,,1
https://www.immoweb.be/en/classified/house/for-sale/gent%20ledeberg/9050/11115479,11115479,gent%20ledeberg,9050,house,0.0,"319,000",,Asnew,,86,Hyperequipped,3,1,3,,D,Gas,Yes,Nonfloodzone,No,,40,,2,,,,
https://www.immoweb.be/en/classified/service-flat/for-sale/brugge/8310/11115478,11115478,brugge,8310,service-flat,0.0,"125,000",1974,Good,,50,,1,1,,Yes,B,,Yes,Nonfloodzone,No,,,,3,,Yes,,
https://www.immoweb.be/en/classified/apartment/for-sale/aalter/9880/11115477,11115477,aalter,9880,apartment,0.0,"179,000",1995,Good,,55,Installed,1,1,,Yes,B,Gas,,Nonfloodzone,No,No,,,2,No,,,
https://www.immoweb.be/en/classified/house/for-sale/balen/2491/11115475,11115475,balen,2491,house,0.0,"449,000",2006,,,,,3,1,,,B,Gas,Yes,,No,,1500,,4,,,1,
https://www.immoweb.be/en/classified/house/for-sale/ramsel/2230/11115474,11115474,ramsel,2230,house,0.0,"459,000",1938,Torenovate,,328,Semiequipped,4,2,,,F,Gas,Yes,Nonfloodzone,No,,686,,4,,,2,
https://www.immoweb.be/en/classified/house/for-sale/zaventem/1930/11115473,11115473,zaventem,1930,house,0.0,"365,000",1959,Tobedoneup,1,190,Semiequipped,4,1,,,E,Gas,Yes,,No,No,242,100,3,,,1,
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen-deurne/2100/11000634,11000634,antwerpen-deurne,2100,apartment,0.0,"199,000",1964,Good,,81,,1,1,,,D,,,,No,,,,2,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/deurne/2100/10906648,10906648,deurne,2100,apartment,0.0,"199,000",,Justrenovated,,74,Installed,1,1,2,No,B,Gas,Yes,Nonfloodzone,No,No,,,2,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/koksijde/8670/10899204,10899204,koksijde,8670,apartment,0.0,"199,000",2000,,,,Installed,2,1,,Yes,B,,Yes,Nonfloodzone,No,,,,,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/dendermonde/9200/10937007,10937007,dendermonde,9200,apartment,0.0,"199,000",,Asnew,,67,Hyperequipped,1,1,,Yes,B,Gas,Yes,,No,No,,,4,,Yes,,
https://www.immoweb.be/en/classified/apartment/for-sale/antwerp/2018/11015747,11015747,antwerp,2018,apartment,0.0,"199,900",1966,,,53,Installed,1,1,3,Yes,B,,,Nonfloodzone,No,,,,2,,No,,
https://www.immoweb.be/en/classified/apartment/for-sale/yvoir/5530/11064195,11064195,yvoir,5530,apartment,0.0,"200,000",1954,Good,,68,USAinstalled,1,1,12,No,B,Gas,Yes,,No,,,,2,No,Yes,,1
https://www.immoweb.be/en/classified/apartment/for-sale/ciney/5590/10985482,10985482,ciney,5590,apartment,0.0,"200,000",2015,Good,,60,Installed,1,1,10,Yes,B,Gas,Yes,Nonfloodzone,No,,,,2,,Yes,,
https://www.immoweb.be/en/classified/apartment/for-sale/lanaken/3620/11078945,11078945,lanaken,3620,apartment,0.0,"209,000",1969,Good,,110,,2,,,Yes,B,Gas,Yes,Nonfloodzone,No,,,,,,No,1,
